club_id,club,league_id,league,season,wins,draws,losses,pts,avg_xG,total_goals,total_goals_cond
105,Napoli,2,Serie A,2023,13,14,11,53,1.8023525,55,48
106,Inter,2,Serie A,2023,29,7,2,94,2.258757394736842,89,22
107,Atalanta,2,Serie A,2023,21,6,11,69,1.8018298157894737,72,42
108,Empoli,2,Serie A,2023,9,9,20,36,1.0016115263157896,29,54
110,Fiorentina,2,Serie A,2023,17,9,12,60,1.5290998947368422,61,46
111,AC Milan,2,Serie A,2023,22,9,7,75,1.8909409210526316,76,49
112,Frosinone,2,Serie A,2023,8,11,19,35,1.321118105263158,44,69
113,Torino,2,Serie A,2023,13,14,11,53,1.139283342105263,36,36
116,Cagliari,2,Serie A,2023,8,12,18,36,1.195735394736842,42,68
117,Bayern Munich,3,Bundesliga,2023,23,3,8,72,2.7764990588235294,94,45
119,Bayer Leverkusen,3,Bundesliga,2023,28,6,0,90,2.412134764705882,89,24
120,Hoffenheim,3,Bundesliga,2023,13,7,14,46,1.6543934999999999,66,66
121,Augsburg,3,Bundesliga,2023,10,9,15,39,1.444626294117647,50,60
123,Werder Bremen,3,Bundesliga,2023,11,9,14,42,1.3853961470588234,48,54
125,Mainz 05,3,Bundesliga,2023,7,14,13,35,1.5199530588235295,39,51
127,Darmstadt,3,Bundesliga,2023,3,8,23,17,1.0165593529411765,30,86
129,Borussia Dortmund,3,Bundesliga,2023,18,9,7,63,2.0930645,68,43
130,Borussia M.Gladbach,3,Bundesliga,2023,7,13,14,34,1.5238119705882354,56,67
131,Wolfsburg,3,Bundesliga,2023,10,7,17,37,1.294123705882353,41,56
132,Eintracht Frankfurt,3,Bundesliga,2023,11,14,9,47,1.5187451470588236,51,50
133,VfB Stuttgart,3,Bundesliga,2023,23,4,7,73,2.3232781470588235,78,39
134,FC Cologne,3,Bundesliga,2023,5,12,17,27,1.3040326470588237,28,60
135,Freiburg,3,Bundesliga,2023,11,9,14,42,1.5441189323529412,45,58
136,RasenBallsport Leipzig,3,Bundesliga,2023,19,8,7,65,2.136070411764706,77,39
138,Sevilla,4,La liga,2023,10,11,17,41,1.4087798789473684,48,54
140,Real Sociedad,4,La liga,2023,16,12,10,60,1.2937925526315788,51,39
142,Getafe,4,La liga,2023,10,13,15,43,1.3230747105263159,42,54
143,Atletico Madrid,4,La liga,2023,24,4,10,76,1.8376634736842103,70,43
144,Las Palmas,4,La liga,2023,10,10,18,40,0.9426989105263158,33,47
145,Rayo Vallecano,4,La liga,2023,8,14,16,38,1.2210812631578947,29,48
146,Valencia,4,La liga,2023,13,10,15,49,1.187512394736842,40,45
147,Athletic Club,4,La liga,2023,19,11,8,68,1.6220545526315788,61,37
148,Barcelona,4,La liga,2023,26,7,5,85,2.1515399210526316,79,44
150,Real Madrid,4,La liga,2023,29,8,1,95,2.128479368421053,87,26
152,Celta Vigo,4,La liga,2023,10,11,17,41,1.4839507631578948,46,57
153,Real Betis,4,La liga,2023,14,15,9,57,1.3925165789473684,48,45
154,Villarreal,4,La liga,2023,14,11,13,53,1.5738685000000001,65,65
155,Granada,4,La liga,2023,4,9,25,21,1.1469277578947368,38,79
157,Osasuna,4,La liga,2023,12,9,17,45,1.2049202368421053,45,56
158,Alaves,4,La liga,2023,12,10,16,46,1.3675832631578948,36,46
160,Lille,5,Ligue 1,2023,16,11,7,59,1.627136294117647,52,34
161,Paris Saint Germain,5,Ligue 1,2023,22,10,2,76,2.1435847058823527,81,33
163,Rennes,5,Ligue 1,2023,12,10,12,46,1.6471460294117648,53,46
164,Marseille,5,Ligue 1,2023,13,11,10,50,1.7657187647058823,52,41
166,Montpellier,5,Ligue 1,2023,10,12,12,42,1.488920294117647,43,48
168,Nantes,5,Ligue 1,2023,9,6,19,33,1.1600464117647058,30,55
170,Nice,5,Ligue 1,2023,15,10,9,55,1.6121943529411764,40,29
171,Monaco,5,Ligue 1,2023,20,7,7,67,1.9135216176470589,68,42
174,Toulouse,5,Ligue 1,2023,11,10,13,43,1.3189760294117647,42,46
177,Reims,5,Ligue 1,2023,13,8,13,47,1.4111586764705881,42,47
178,Lyon,5,Ligue 1,2023,16,5,13,53,1.625887411764706,49,55
179,Lorient,5,Ligue 1,2023,7,8,19,29,1.145854,43,66
180,Metz,5,Ligue 1,2023,8,5,21,29,1.0108561470588235,35,58
183,Spartak Moscow,6,RFPL,2023,14,8,8,50,1.2380081333333335,41,32
185,CSKA Moscow,6,RFPL,2023,12,12,6,48,1.3882716666666668,56,40
186,Rubin Kazan,6,RFPL,2023,11,9,10,42,1.1187136,31,38
187,FC Rostov,6,RFPL,2023,12,7,11,43,1.3563875333333333,43,46
188,FK Akhmat,6,RFPL,2023,10,5,15,35,1.1381457666666668,33,45
189,Zenit St. Petersburg,6,RFPL,2023,17,6,7,57,1.5456393333333334,52,27
190,Dinamo Moscow,6,RFPL,2023,16,8,6,56,1.5855777666666666,53,39
192,Lokomotiv Moscow,6,RFPL,2023,14,11,5,53,1.3516301666666666,52,38
194,Krylya Sovetov Samara,6,RFPL,2023,11,8,11,41,1.3266843,46,44
196,FC Krasnodar,6,RFPL,2023,16,8,6,56,1.5033648,45,29
198,Ural,6,RFPL,2023,7,9,14,30,1.2475156333333333,30,46
199,FC Orenburg,6,RFPL,2023,7,10,13,31,1.1948875666666665,34,41
208,Almeria,4,La liga,2023,3,12,23,21,1.3130425184210526,43,75
210,Lens,5,Ligue 1,2023,14,9,11,51,1.8259509411764707,45,37
220,Brighton,1,EPL,2023,12,12,14,48,1.6292211052631578,55,62
223,Girona,4,La liga,2023,25,6,7,81,2.0539216842105263,85,46
225,Strasbourg,5,Ligue 1,2023,10,9,15,39,1.2556569411764704,38,50
228,Fulham,1,EPL,2023,13,8,17,47,1.3897025131578946,55,61
229,Wolverhampton Wanderers,1,EPL,2023,13,7,18,46,1.3329537105263156,50,65
236,PFC Sochi,6,RFPL,2023,5,9,16,24,1.2722757633333333,37,48
238,Sheffield United,1,EPL,2023,3,7,28,16,1.087006747368421,35,104
239,Mallorca,4,La liga,2023,8,16,14,40,1.0981687631578947,33,44
240,Union Berlin,3,Bundesliga,2023,9,6,19,33,1.3159471352941177,33,58
241,Brest,5,Ligue 1,2023,17,10,7,61,1.527958705882353,53,34
243,Lecce,2,Serie A,2023,8,14,16,38,1.2532326605263158,32,54
244,Brentford,1,EPL,2023,10,9,19,39,1.6918863684210526,56,65
249,Nottingham Forest,1,EPL,2023,9,9,20,36,1.3725613684210527,49,67
256,Luton,1,EPL,2023,6,8,24,26,1.3124332105263157,52,85
261,Cadiz,4,La liga,2023,6,15,17,33,0.9994732631578948,26,55
263,Nizhny Novgorod,6,RFPL,2023,8,6,16,30,0.8656275999999999,29,51
264,Salernitana,2,Serie A,2023,2,11,25,17,0.8275398342105263,32,81
268,Bochum,3,Bundesliga,2023,7,12,15,33,1.5129823352941176,42,74
270,Clermont Foot,5,Ligue 1,2023,5,10,19,25,1.049666,26,60
271,Monza,2,Serie A,2023,11,12,15,45,1.1988008157894736,39,51
277,Fakel,6,RFPL,2023,7,11,12,32,0.9370815666666666,22,31
278,Baltika,6,RFPL,2023,7,5,18,26,1.2140112333333333,33,42
280,FC Heidenheim,3,Bundesliga,2023,10,12,12,42,1.2523230294117647,50,55
282,Le Havre,5,Ligue 1,2023,7,11,16,32,1.1486290000000001,34,45
71,Aston Villa,1,EPL,2024,4,1,1,13,2.138,12,9
72,Everton,1,EPL,2024,1,1,4,4,1.232667,7,15
73,Bournemouth,1,EPL,2024,1,2,2,5,2.081652,5,8
74,Southampton,1,EPL,2024,0,1,4,1,1.6141944,2,9
75,Leicester,1,EPL,2024,0,3,3,3,0.9975991666666667,8,12
78,Crystal Palace,1,EPL,2024,0,3,3,3,1.4438996666666668,5,9
80,Chelsea,1,EPL,2024,4,1,1,13,2.176066,15,7
81,West Ham,1,EPL,2024,1,2,3,5,1.267619,6,10
82,Tottenham,1,EPL,2024,3,1,2,10,2.624470833333333,12,5
83,Arsenal,1,EPL,2024,4,2,0,14,2.3197216666666667,12,5
86,Newcastle United,1,EPL,2024,3,2,1,11,1.3063081666666667,8,7
87,Liverpool,1,EPL,2024,5,0,1,15,2.4127983333333334,12,2
88,Manchester City,1,EPL,2024,4,2,0,14,2.1708933333333333,14,6
89,Manchester United,1,EPL,2024,2,1,3,7,1.8012201666666667,5,8
183,Spartak Moscow,6,RFPL,2024,4,4,2,16,1.6718258,14,9
185,CSKA Moscow,6,RFPL,2024,5,2,3,17,1.6394234,19,6
186,Rubin Kazan,6,RFPL,2024,3,3,4,12,1.0004694,12,15
187,FC Rostov,6,RFPL,2024,3,3,4,12,1.2959964,13,17
188,FK Akhmat,6,RFPL,2024,0,6,4,6,0.7654894,7,18
189,Zenit St. Petersburg,6,RFPL,2024,7,2,1,23,1.4052966,22,4
190,Dinamo Moscow,6,RFPL,2024,6,2,2,20,1.7324770999999999,18,10
192,Lokomotiv Moscow,6,RFPL,2024,8,0,2,24,1.6997525,25,14
194,Krylya Sovetov Samara,6,RFPL,2024,3,2,5,11,0.9201243,9,14
196,FC Krasnodar,6,RFPL,2024,7,3,0,24,2.019812,18,5
199,FC Orenburg,6,RFPL,2024,1,4,5,7,1.3622152,12,19
220,Brighton,1,EPL,2024,2,3,1,9,1.7137133333333334,10,8
228,Fulham,1,EPL,2024,3,2,1,11,1.8505101666666668,8,5
229,Wolverhampton Wanderers,1,EPL,2024,0,1,5,1,1.1117165,6,16
244,Brentford,1,EPL,2024,2,1,3,7,1.3359026666666667,8,10
249,Nottingham Forest,1,EPL,2024,2,3,1,9,1.3487671666666667,6,5
257,Khimki,6,RFPL,2024,1,5,4,8,1.1289478000000002,9,16
263,Nizhny Novgorod,6,RFPL,2024,3,1,6,10,0.6459155,9,19
277,Fakel,6,RFPL,2024,1,3,6,6,0.74504207,4,17
283,Akron,6,RFPL,2024,3,2,5,11,0.9755649999999999,14,18
284,Dynamo Makhachkala,6,RFPL,2024,2,4,4,10,0.5271127,4,8
285,Ipswich,1,EPL,2024,0,4,2,4,0.9570085,5,10
